Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
   6.01 -.001726 -42.09 -106.7
   6.03 -.001774 -43.26 -104.8
   6.04 -.001821 -44.40 -102.9
   6.05 -.001867 -45.53 -101.1
   6.06 -.001912 -46.62  -99.2
   6.07 -.001957 -47.72  -97.5
   6.08 -.002001 -48.78  -95.7
   6.09 -.002043 -49.82  -93.9
   6.10 -.002085 -50.84  -92.2
   6.12 -.002127 -51.86  -90.6
   6.13 -.002167 -52.83  -88.9
   6.14 -.002213 -53.95  -87.7
   6.15 -.002254 -54.94  -86.6
   6.16 -.002292 -55.87  -85.4
   6.17 -.002329 -56.77  -84.1
   6.18 -.002365 -57.65  -82.7
   6.19 -.002400 -58.51  -81.1
   6.21 -.002435 -59.38  -79.5
   6.22 -.002470 -60.23  -77.8
   6.23 -.002504 -61.05  -76.0
   6.24 -.002538 -61.87  -74.2
   6.25 -.002571 -62.68  -72.5
   6.26 -.002603 -63.46  -70.6
   6.27 -.002634 -64.23  -69.2
   6.28 -.002666 -64.99  -68.0
   6.30 -.002696 -65.73  -66.9
   6.31 -.002727 -66.48  -65.8
   6.32 -.002755 -67.18  -64.6
   6.33 -.002784 -67.89  -63.4
   6.34 -.002813 -68.58  -62.3
   6.35 -.002841 -69.27  -61.2
   6.36 -.002868 -69.93  -60.1
   6.37 -.002895 -70.58  -59.0
   6.39 -.002922 -71.23  -57.9
   6.40 -.002948 -71.86  -56.9
   6.41 -.002973 -72.49  -55.8
   6.42 -.002998 -73.10  -54.9
   6.43 -.003023 -73.70  -53.9
   6.44 -.003047 -74.29  -52.9
   6.45 -.003071 -74.88  -52.0
   6.46 -.003094 -75.43  -51.0
   6.48 -.003117 -75.98  -50.1
   6.49 -.003139 -76.53  -49.2
