Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  26.31 0.000674  16.44 %-3510.5
  26.32 0.000572  13.95 %-3441.7
  26.33 0.000647  15.77 %-3191.4
  26.34 0.000558  13.60 %-2723.4
  26.35 0.000678  16.52 %-2065.8
  26.36 0.000593  14.46 %-1212.6
  26.37 0.000624  15.21 -560.7
  26.39 0.000448  10.91 -260.9
  26.40 0.000559  13.63 -119.7
  26.41 0.000473  11.54  -61.3
  26.42 0.000526  12.82  -36.1
  26.43 0.000386   9.42  -38.1
  26.44 0.000510  12.43  -31.8
  26.45 0.000470  11.47  -35.6
  26.46 0.000626  15.25  -19.2
  26.48 0.007070 172.45  485.3
  26.49 0.011326 276.34 1237.1
  26.50 0.013288 324.26 1983.4
  26.51 0.014268 348.18 2630.3
  26.52 0.014798 361.14 3111.1
  26.53 0.014975 365.47 3414.9
  26.54 0.015236 371.84 3529.2
  26.55 0.015247 372.10 3442.5
  26.56 0.015455 377.18 3153.1
  26.58 0.015386 375.49 2658.8
  26.59 0.015508 378.49 1962.1
  26.60 0.015437 376.75 1063.5
  26.61 0.015671 382.48  561.7
  26.62 0.015615 381.10  322.4
  26.63 0.015766 384.79  213.1
  26.64 0.015704 383.29  153.7
  26.65 0.015795 385.51  129.3
  26.67 0.015764 384.74  104.7
  26.68 0.015747 384.32   91.5
  26.69 0.015610 380.99   61.6
  26.70 0.009908 241.71 -393.7
  26.71 0.005384 131.31 %-1125.8
  26.72 0.003045  74.25 %-1886.7
  26.73 0.002119  51.67 %-2550.8
  26.74 0.001309  31.92 %-3069.5
  26.76 0.001336  32.57 %-3390.2
  26.77 0.000908  22.15 %-3530.2
  26.78 0.001124  27.42 %-3451.2
  26.79 0.000753  18.36 %-3188.4
  26.80 0.001130  27.56 %-2689.0
  26.81 0.000707  17.25 %-2018.8
  26.82 0.001060  25.85 %-1123.4
  26.83 0.000656  15.99 -574.6
  26.84 0.000959  23.39 -284.5
  26.86 0.000485  11.83 -181.7
  26.87 0.000876  21.37  -97.2
  26.88 0.000531  12.94  -95.5
  26.89 0.000847  20.66  -56.1
  26.90 0.000533  12.99  -73.0
  26.91 0.000898  21.89  -36.8
  26.92 0.001024  24.98  -21.6
  26.93 0.008563 208.88  604.2
  26.95 0.011897 290.29 1344.3
  26.96 0.013911 339.48 2115.1
  26.97 0.014492 353.65 2713.9
  26.98 0.015241 371.95 3204.5
  26.99 0.015248 372.14 3452.6
  27.00 0.015590 380.50 3556.1
  27.01 0.015383 375.43 3406.2
  27.02 0.015581 380.27 3092.5
  27.04 0.015368 375.06 2527.6
  27.05 0.015523 378.87 1800.2
  27.06 0.015371 375.13  867.8
  27.07 0.015613 381.04  438.8
  27.08 0.015420 376.35  199.7
  27.09 0.015590 380.49  107.6
  27.10 0.015510 378.55   38.8
  27.11 0.015760 384.64   43.0
  27.12 0.015634 381.57   31.0
  27.14 0.015817 386.04   58.9
  27.15 0.015697 383.11   55.4
  27.16 0.008860 216.13 -461.1
  27.17 0.004793 116.89 %-1215.8
  27.18 0.003162  77.11 %-1933.8
  27.19 0.002067  50.39 %-2576.9
  27.20 0.001695  41.33 %-3040.3
  27.21 0.001404  34.23 %-3348.9
  27.22 0.001416  34.52 %-3444.9
  27.24 0.001160  28.28 %-3369.4
  27.25 0.001199  29.25 %-3067.4
  27.26 0.001075  26.21 %-2582.5
  27.27 0.001047  25.52 %-1879.5
  27.28 0.001069  26.05 -978.9
  27.29 0.001035  25.23 -498.5
  27.30 0.000984  24.01 -282.4
  27.31 0.000945  23.05 -164.4
  27.33 0.000937  22.86 -115.5
  27.34 0.000900  21.94  -87.6
  27.35 0.000966  23.56  -69.8
  27.36 0.001023  24.95  -40.5
  27.37 0.000990  24.13  -31.5
  27.38 0.003225  78.65  155.4
  27.39 0.009732 237.41  803.3
  27.40 0.012826 312.96 1565.9
  27.42 0.014446 352.55 2290.4
  27.43 0.015108 368.72 2875.7
  27.44 0.015634 381.56 3299.9
  27.45 0.015736 384.06 3523.5
  27.46 0.015942 389.10 3555.2
  27.47 0.015768 384.85 3360.0
  27.48 0.016008 390.70 2981.3
  27.49 0.015850 386.84 2385.0
  27.50 0.016145 394.06 1600.9
  27.52 0.015956 389.43  793.3
  27.53 0.016243 396.46  421.4
  27.54 0.016101 392.97  228.9
  27.55 0.016217 395.80  147.0
  27.56 0.016093 392.79   91.1
  27.57 0.015955 389.42   58.6
  27.58 0.016036 391.40   37.2
  27.59 0.015809 385.83   12.7
  27.61 0.015277 372.85  -66.6
  27.62 0.007832 191.05 -690.6
  27.63 0.004859 118.51 %-1443.3
  27.64 0.002914  71.05 %-2164.9
  27.65 0.002433  59.32 %-2755.6
  27.66 0.001847  45.04 %-3175.7
  27.67 0.001790  43.66 %-3411.8
  27.68 0.001595  38.89 %-3452.0
  27.70 0.001537  37.49 %-3303.2
  27.71 0.001694  41.32 %-2951.1
  27.72 0.001536  37.47 %-2404.2
  27.73 0.001811  44.17 %-1653.9
  27.74 0.001491  36.35 -780.8
  27.75 0.001727  42.10 -374.2
  27.76 0.001421  34.65 -176.0
  27.77 0.001726  42.09  -83.3
  27.78 0.001408  34.34  -42.0
  27.80 0.001829  44.59   -7.4
  27.81 0.001385  33.77  -11.7
  27.82 0.001776  43.31    1.9
  27.83 0.001371  33.44  -23.4
  27.84 0.005845 142.57  312.1
  27.85 0.011136 271.70  982.5
  27.86 0.014223 347.10 1781.3
  27.87 0.015159 369.95 2449.4
  27.89 0.016194 395.25 3027.3
  27.90 0.016182 394.96 3374.1
  27.91 0.016623 405.73 3576.0
  27.92 0.016461 401.77 3527.9
  27.93 0.016708 407.82 3326.5
  27.94 0.016552 404.00 2864.4
  27.95 0.016700 407.61 2236.9
  27.96 0.016729 408.33 1366.1
  27.98 0.016662 406.68  681.8
  27.99 0.016745 408.73  333.8
  28.00 0.016542 403.74  172.6
  28.01 0.016709 407.84   76.9
  28.02 0.016415 400.66   31.2
  28.03 0.016706 407.77    3.7
  28.04 0.016372 399.59  -16.7
  28.05 0.016793 409.90  -15.9
  28.06 0.013480 328.95 -252.5
  28.08 0.007768 189.49 -898.0
  28.09 0.004517 110.17 %-1657.2
  28.10 0.003543  86.41 %-2318.0
  28.11 0.002542  61.98 %-2877.4
  28.12 0.002561  62.44 %-3230.1
  28.13 0.002194  53.49 %-3431.1
  28.14 0.002203  53.72 %-3415.2
  28.15 0.002154  52.53 %-3226.7
  28.17 0.002028  49.46 %-2821.8
  28.18 0.002171  52.94 %-2231.0
  28.19 0.001913  46.65 %-1422.8
  28.20 0.002168  52.87 -688.4
  28.21 0.001779  43.38 -345.4
  28.22 0.002140  52.20 -186.5
  28.23 0.001774  43.27 -111.0
  28.24 0.002158  52.62  -72.4
  28.25 0.001701  41.48  -61.8
  28.27 0.002041  49.76  -46.5
  28.28 0.001648  40.18  -58.3
  28.29 0.002014  49.12  -38.7
  28.30 0.007113 173.50  363.8
  28.31 0.012458 303.99 1119.6
  28.32 0.014315 349.33 1851.0
  28.33 0.015892 387.87 2553.6
  28.34 0.016061 391.99 3041.7
  28.36 0.016688 407.32 3411.1
  28.37 0.016437 401.20 3524.3
  28.38 0.016960 413.97 3507.3
  28.39 0.016555 404.08 3210.5
  28.40 0.016973 414.29 2768.8
  28.41 0.016614 405.52 2054.7
  28.42 0.016971 414.25 1192.0
  28.43 0.016578 404.64  553.2
  28.44 0.016933 413.30  295.5
  28.46 0.016507 402.91  111.4
  28.47 0.016879 411.99   68.9
  28.48 0.016513 403.05   -0.3
  28.49 0.016875 411.89    9.1
  28.50 0.016582 404.73  -29.5
  28.51 0.016879 412.00    0.4
  28.52 0.012175 297.08 -367.8
  28.53 0.006947 169.44 %-1039.3
  28.55 0.004070  99.27 %-1824.3
  28.56 0.003040  74.13 %-2480.4
  28.57 0.002287  55.77 %-3035.2
  28.58 0.002178  53.12 %-3366.0
  28.59 0.001978  48.23 %-3544.5
  28.60 0.001881  45.87 %-3493.1
  28.61 0.001892  46.13 %-3264.3
  28.62 0.001682  41.02 %-2814.1
  28.64 0.001976  48.18 %-2155.2
  28.65 0.001667  40.66 %-1288.6
  28.66 0.002052  50.04 -607.7
  28.67 0.001702  41.51 -287.9
  28.68 0.002064  50.33 -128.4
  28.69 0.001781  43.43  -56.3
  28.70 0.002019  49.23  -16.7
  28.71 0.001951  47.57   11.5
  28.73 0.001931  47.10   23.1
  28.74 0.002134  52.04   42.2
  28.75 0.001890  46.08   40.0
  28.76 0.008938 218.03  561.0
  28.77 0.012875 314.17 1310.4
  28.78 0.015342 374.42 2069.3
  28.79 0.016014 390.86 2723.6
  28.80 0.016855 411.41 3215.5
  28.81 0.016787 409.73 3522.8
  28.83 0.017238 420.77 3633.2
  28.84 0.016962 414.03 3527.5
  28.85 0.017270 421.56 3230.2
  28.86 0.017130 418.13 2705.9
  28.87 0.017169 419.07 1990.2
  28.88 0.017062 416.46 1033.7
  28.89 0.017108 417.60  509.2
  28.90 0.016930 413.23  214.8
  28.92 0.016897 412.42   85.7
  28.93 0.016834 410.90   -8.8
  28.94 0.016856 411.44  -36.4
  28.95 0.016891 412.28  -67.7
  28.96 0.016829 410.78  -64.0
  28.97 0.016701 407.64  -89.7
  28.98 0.010957 267.32 -526.1
  28.99 0.005933 144.72 %-1273.6
  29.00 0.003664  89.36 %-2035.3
  29.02 0.002364  57.64 %-2717.8
  29.03 0.001885  45.97 %-3227.1
  29.04 0.001481  36.11 %-3570.6
  29.05 0.001439  35.08 %-3704.2
  29.06 0.001153  28.11 %-3649.0
  29.07 0.001170  28.53 %-3371.0
  29.08 0.000977  23.83 %-2885.1
  29.09 0.001123  27.38 %-2170.8
  29.11 0.001143  27.87 %-1246.9
  29.12 0.001268  30.92 -618.6
  29.13 0.001231  30.02 -314.5
  29.14 0.001241  30.25 -150.3
  29.15 0.001267  30.90  -68.3
  29.16 0.001229  29.98  -17.4
  29.17 0.001388  33.83   18.0
  29.18 0.001293  31.52   43.6
  29.19 0.001471  35.86   59.0
  29.21 0.001711  41.73   90.0
  29.22 0.009385 228.95  686.4
  29.23 0.012977 316.65 1454.9
  29.24 0.015001 366.10 2215.4
  29.25 0.015404 375.94 2824.4
  29.26 0.016277 397.28 3299.4
  29.27 0.016072 392.27 3549.0
  29.28 0.016516 403.12 3627.5
  29.30 0.016174 394.77 3462.9
  29.31 0.016430 401.03 3123.1
  29.32 0.016254 396.72 2550.7
  29.33 0.016577 404.61 1809.8
  29.34 0.016436 401.16  868.5
  29.35 0.016486 402.38  422.7
  29.36 0.016510 402.98  206.3
  29.37 0.016462 401.79  121.0
  29.39 0.016467 401.93   52.3
  29.40 0.016385 399.91   41.8
  29.41 0.016500 402.72   20.1
  29.42 0.016343 398.89   20.7
  29.43 0.016738 408.54   23.0
  29.44 0.009413 229.64 -523.5
  29.45 0.005442 132.73 %-1293.4
  29.46 0.003184  77.65 %-2056.1
  29.47 0.002584  63.01 %-2690.5
  29.49 0.001941  47.33 %-3175.8
  29.50 0.002037  49.68 %-3447.9
  29.51 0.001569  38.26 %-3557.9
  29.52 0.001758  42.87 %-3444.3
  29.53 0.001350  32.92 %-3163.8
  29.54 0.001510  36.82 %-2650.0
  29.55 0.001110  27.08 %-1971.4
  29.56 0.001384  33.74 %-1022.6
  29.58 0.001031  25.13 -552.9
  29.59 0.001306  31.85 -306.0
  29.60 0.000987  24.07 -231.0
  29.61 0.001255  30.61 -159.2
  29.62 0.000980  23.90 -148.4
  29.63 0.001250  30.49  -94.7
  29.64 0.001072  26.14  -86.3
  29.65 0.001300  31.71  -36.2
  29.67 0.002903  70.79  106.5
  29.68 0.009916 241.91  781.8
  29.69 0.013280 324.06 1562.2
  29.70 0.014853 362.48 2318.2
  29.71 0.015733 383.99 2921.6
  29.72 0.015974 389.88 3362.8
  29.73 0.016378 399.75 3600.8
  29.74 0.016205 395.51 3634.3
  29.75 0.016482 402.29 3455.1
  29.77 0.016336 398.71 3072.1
  29.78 0.016534 403.55 2477.0
  29.79 0.016296 397.76 1667.9
  29.80 0.016464 401.85  807.6
  29.81 0.016315 398.21  383.7
  29.82 0.016470 401.99  188.3
  29.83 0.016425 400.89   88.0
  29.84 0.016427 400.95   46.0
  29.85 0.016534 403.55   24.5
  29.87 0.016313 398.16   14.9
  29.88 0.016575 404.57   10.6
  29.89 0.015862 387.14  -28.6
  29.90 0.008619 210.25 -630.3
  29.91 0.004808 117.26 %-1399.2
  29.92 0.003220  78.53 %-2147.6
  29.93 0.002180  53.15 %-2777.8
  29.94 0.002068  50.43 %-3230.2
  29.96 0.001485  36.22 %-3513.9
  29.97 0.001729  42.16 %-3573.2
  29.98 0.001486  36.24 %-3445.3
  29.99 0.001703  41.52 %-3081.8
  30.00 0.001451  35.39 %-2550.2
  30.01 0.001743  42.50 %-1764.3
  30.02 0.001460  35.60 -857.5
  30.03 0.001739  42.40 -387.0
  30.05 0.001584  38.63 -178.7
  30.06 0.001705  41.57  -60.4
  30.07 0.001639  39.96  -20.5
  30.08 0.001639  39.97   16.7
  30.09 0.001548  37.76    0.1
  30.10 0.001461  35.63   -2.0
  30.11 0.001468  35.81  -21.9
  30.12 0.004802 117.11  234.6
  30.13 0.011030 269.11  904.2
  30.15 0.013740 335.30 1675.1
  30.16 0.015568 379.94 2393.2
  30.17 0.015949 389.26 2968.5
  30.18 0.016686 407.27 3387.7
  30.19 0.016547 403.88 3595.8
  30.20 0.017078 416.85 3631.0
  30.21 0.016754 408.94 3425.2
  30.22 0.017163 418.93 3031.1
  30.24 0.016788 409.76 2381.6
  30.25 0.017232 420.61 1552.4
  30.26 0.016815 410.42  773.4
  30.27 0.017277 421.72  428.4
  30.28 0.016890 412.26  212.8
  30.29 0.017270 421.54  148.7
  30.30 0.016796 409.97   59.0
  30.31 0.017200 419.84   55.7
  30.33 0.016806 410.21    2.1
  30.34 0.017237 420.75   26.6
  30.35 0.014487 353.55 -192.7
  30.36 0.008254 201.34 -823.0
  30.37 0.004645 113.28 %-1640.4
  30.38 0.003522  85.89 %-2333.7
  30.39 0.002398  58.49 %-2959.5
  30.40 0.002419  58.99 %-3339.8
  30.41 0.001859  45.33 %-3590.5
  30.43 0.002171  52.95 %-3572.1
  30.44 0.001669  40.69 %-3424.1
  30.45 0.002051  50.02 %-2998.2
  30.46 0.001658  40.43 %-2426.3
  30.47 0.001979  48.25 %-1578.5
  30.48 0.001608  39.21 -796.0
  30.49 0.002029  49.47 -368.3
  30.50 0.001652  40.28 -210.7
  30.52 0.002105  51.32  -78.5
  30.53 0.001737  42.35  -56.9
  30.54 0.002046  49.89   -0.4
  30.55 0.001664  40.57  -19.0
  30.56 0.002028  49.46   21.6
  30.57 0.001626  39.65  -12.5
  30.58 0.007176 175.04  415.8
  30.59 0.012003 292.86 1108.3
  30.61 0.014871 362.92 1906.2
  30.62 0.015680 382.69 2552.2
  30.63 0.016646 406.29 3113.9
  30.64 0.016599 405.16 3433.3
  30.65 0.017169 419.09 3628.4
  30.66 0.016826 410.70 3552.8
  30.67 0.017269 421.53 3328.3
  30.68 0.016897 412.43 2827.2
  30.69 0.017270 421.56 2174.8
  30.71 0.016953 413.80 1247.9
  30.72 0.017426 425.35  647.6
  30.73 0.017041 415.96  313.3
  30.74 0.017458 426.14  201.7
  30.75 0.016997 414.87   91.9
  30.76 0.017361 423.77   79.7
  30.77 0.016962 414.03   22.5
  30.78 0.017400 424.72   46.0
  30.79 0.017004 415.04    4.3
  30.81 0.013189 321.83 -293.4
  30.82 0.007014 171.08 %-1043.3
  30.83 0.004654 113.49 %-1802.4
  30.84 0.002932  71.49 %-2546.2
  30.85 0.002703  65.91 %-3068.3
  30.86 0.001979  48.25 %-3475.0
  30.87 0.002285  55.72 %-3609.4
  30.88 0.001793  43.72 %-3611.1
  30.90 0.002138  52.13 %-3340.4
  30.91 0.001721  41.96 %-2924.9
  30.92 0.002104  51.31 %-2226.8
  30.93 0.001800  43.90 %-1373.9
  30.94 0.002192  53.45 -625.5
  30.95 0.001892  46.13 -308.2
  30.96 0.002194  53.51 -110.7
  30.97 0.002058  50.18  -45.7
  30.99 0.002134  52.04   16.5
  31.00 0.002081  50.75   16.7
  31.01 0.002012  49.07   38.1
  31.02 0.002111  51.47   26.1
  31.03 0.001965  47.91   29.8
  31.04 0.008827 215.33  526.0
  31.05 0.012943 315.83 1274.7
  31.06 0.015478 377.75 2039.3
  31.08 0.016185 395.04 2702.6
  31.09 0.017122 417.92 3214.9
  31.10 0.017018 415.40 3533.6
  31.11 0.017398 424.67 3661.5
  31.12 0.017182 419.41 3565.1
  31.13 0.017396 424.63 3269.6
  31.14 0.017283 421.87 2744.8
  31.15 0.017316 422.67 2017.8
  31.16 0.017339 423.24 1066.3
  31.18 0.017214 420.18  514.0
  31.19 0.017320 422.78  227.1
  31.20 0.017011 415.21   85.7
  31.21 0.017184 419.46    0.7
  31.22 0.016932 413.29  -32.5
  31.23 0.017250 421.07  -47.9
  31.24 0.017002 415.00  -51.1
  31.25 0.017345 423.39  -41.9
  31.27 0.011602 283.07 -458.1
  31.28 0.006843 166.91 %-1169.8
  31.29 0.004135 100.85 %-1940.6
  31.30 0.003329  81.19 %-2586.7
  31.31 0.002428  59.21 %-3117.5
  31.32 0.002549  62.16 %-3422.2
  31.33 0.001978  48.24 %-3592.3
  31.34 0.002244  54.73 %-3515.7
  31.36 0.001884  45.94 %-3280.6
  31.37 0.002255  54.98 %-2777.4
  31.38 0.001895  46.20 %-2114.6
  31.39 0.002212  53.94 %-1184.6
  31.40 0.001911  46.59 -588.9
  31.41 0.002036  49.66 -280.9
  31.42 0.001894  46.19 -162.9
  31.43 0.001763  43.00  -96.8
  31.44 0.001935  47.19  -77.5
  31.46 0.001647  40.17  -62.6
  31.47 0.002013  49.09  -58.7
  31.48 0.001695  41.34  -55.6
  31.49 0.002271  55.37  -33.3
  31.50 0.009519 232.23  575.1
  31.51 0.013693 334.14 1370.5
  31.52 0.015436 376.73 2163.9
  31.53 0.016300 397.84 2811.5
  31.54 0.016943 413.56 3318.7
  31.56 0.016859 411.50 3597.7
  31.57 0.017273 421.62 3687.3
  31.58 0.016994 414.81 3553.9
  31.59 0.017189 419.58 3198.6
  31.60 0.016984 414.56 2643.2
  31.61 0.017207 420.01 1866.5
  31.62 0.017056 416.31  913.2
  31.63 0.017085 417.03  414.5
  31.65 0.017115 417.77  191.9
  31.66 0.016901 412.52   63.7
  31.67 0.017097 417.31    8.7
  31.68 0.016883 412.08  -15.4
  31.69 0.017133 418.20  -27.0
  31.70 0.016924 413.09  -20.9
  31.71 0.017195 419.71  -14.3
  31.72 0.010123 246.98 -537.6
  31.73 0.005810 141.70 %-1312.6
  31.75 0.003621  88.29 %-2079.3
  31.76 0.002501  60.98 %-2755.7
  31.77 0.002069  50.44 %-3259.0
  31.78 0.001642  40.05 %-3582.0
  31.79 0.001695  41.33 %-3703.9
  31.80 0.001404  34.23 %-3617.5
  31.81 0.001594  38.88 %-3316.3
  31.82 0.001378  33.61 %-2794.9
  31.84 0.001678  40.92 %-2049.0
  31.85 0.001431  34.90 %-1083.9
  31.86 0.001710  41.70 -520.6
  31.87 0.001429  34.84 -253.6
  31.88 0.001622  39.56 -109.5
  31.89 0.001492  36.39  -49.2
  31.90 0.001591  38.80   -6.5
  31.91 0.001525  37.18   -1.0
  31.93 0.001194  29.12  -14.5
  31.94 0.001377  33.59  -33.4
  31.95 0.002554  62.28   55.9
  31.96 0.010036 244.83  687.9
  31.97 0.013087 319.34 1461.1
  31.98 0.015091 368.30 2206.5
  31.99 0.015548 379.48 2821.3
  32.00 0.016241 396.40 3270.3
  32.01 0.016235 396.26 3529.1
  32.03 0.016323 398.40 3578.2
  32.04 0.016431 401.04 3437.1
  32.05 0.016285 397.47 3071.0
  32.06 0.016492 402.53 2484.2
  32.07 0.016168 394.62 1675.0
  32.08 0.016524 403.31  793.1
  32.09 0.016243 396.44  374.5
  32.10 0.016567 404.37  171.6
  32.12 0.016368 399.52   87.1
  32.13 0.016465 401.87   33.8
  32.14 0.016426 400.91   27.7
  32.15 0.016104 393.05   -6.2
  32.16 0.016401 400.32   -7.5
  32.17 0.015709 383.39  -53.4
  32.18 0.008257 201.42 -676.4
  32.19 0.004459 108.75 %-1460.4
  32.21 0.002340  57.05 %-2268.4
  32.22 0.001796  43.80 %-2892.3
  32.23 0.001148  27.99 %-3385.5
  32.24 0.000957  23.32 %-3652.6
  32.25 0.000923  22.50 %-3721.9
  32.26 0.000539  13.15 %-3595.6
  32.27 0.000882  21.52 %-3223.7
  32.28 0.000800  19.51 %-2669.8
  32.30 0.000639  15.57 %-1887.1
  32.31 0.000692  16.87 -942.8
  32.32 0.000329   8.02 -494.4
  32.33 0.000686  16.73 -253.1
  32.34 0.000588  14.33 -159.3
  32.35 0.000641  15.63  -86.2
  32.36 0.000757  18.45  -47.1
  32.37 0.000464  11.32  -42.4
  32.38 0.000767  18.70  -10.6
  32.40 0.000468  11.42  -34.4
  32.41 0.004234 103.27  263.7
  32.42 0.010246 249.98  970.1
  32.43 0.013129 320.38 1751.6
  32.44 0.014639 357.24 2479.6
  32.45 0.015021 366.58 3008.8
  32.46 0.015714 383.52 3418.2
  32.47 0.015563 379.84 3596.8
  32.48 0.015950 389.29 3600.5
  32.50 0.015916 388.45 3397.7
  32.51 0.015769 384.86 2944.9
  32.52 0.015999 390.48 2323.1
  32.53 0.015721 383.70 1439.6
  32.54 0.016048 391.69  710.2
  32.55 0.015906 388.20  351.2
  32.56 0.016050 391.73  186.5
  32.57 0.016034 391.34  117.0
  32.59 0.015794 385.48   44.3
  32.60 0.015991 390.29   39.1
  32.61 0.015862 387.15    6.4
  32.62 0.016059 391.96   19.8
  32.63 0.013694 334.18 -153.6
  32.64 0.006677 162.85 -849.5
  32.65 0.003561  86.84 %-1637.1
  32.66 0.001894  46.19 %-2403.9
  32.68 0.001377  33.57 %-2987.3
  32.69 0.000879  21.44 %-3416.5
  32.70 0.000580  14.14 %-3645.3
  32.71 0.000557  13.58 %-3660.8
  32.72 0.000359   8.74 %-3496.8
  32.73 0.000588  14.34 %-3081.1
  32.74 0.000407   9.93 %-2475.5
  32.75 0.000371   9.05 %-1638.5
  32.76 0.000415  10.13 -793.8
  32.78 0.000159   3.89 -421.6
  32.79 0.000447  10.89 -219.5
  32.80 0.000309   7.52 -135.9
  32.81 0.000340   8.30  -74.7
  32.82 0.000438  10.67  -36.9
  32.83 0.000173   4.21  -40.4
  32.84 0.000540  13.17  -12.0
  32.85 0.000312   7.62  -19.0
  32.87 0.005592 136.38  401.7
  32.88 0.010863 265.04 1141.7
  32.89 0.013192 321.90 1911.5
  32.90 0.014772 360.50 2627.6
  32.91 0.015120 369.01 3146.4
  32.92 0.015574 380.11 3516.9
  32.93 0.015658 382.14 3669.6
  32.94 0.015479 377.77 3596.6
  32.96 0.015806 385.76 3345.7
  32.97 0.015519 378.76 2833.6
  32.98 0.015726 383.81 2156.1
  32.99 0.015523 378.86 1229.7
  33.00 0.015325 374.02  555.1
  33.01 0.015475 377.68  235.3
  33.02 0.015179 370.45   40.0
  33.03 0.015542 379.33  -11.2
  33.04 0.015322 373.95  -58.4
  33.06 0.015421 376.37  -59.6
  33.07 0.015433 376.65  -50.0
  33.08 0.015202 371.02  -71.4
  33.09 0.011565 282.16 -339.4
  33.10 0.005307 129.42 %-1055.8
  33.11 0.002666  65.01 %-1813.5
  33.12 0.001164  28.38 %-2522.4
  33.13 0.000302   7.35 %-3114.7
  33.15 0.000203   4.94 %-3490.6
  33.16 -.000221  -5.38 %-3712.4
  33.17 -.000047  -1.15 %-3672.2
  33.18 -.000221  -5.40 %-3447.3
  33.19 -.000413 -10.07 %-3010.5
  33.20 -.000172  -4.20 %-2332.6
  33.21 -.000462 -11.27 %-1479.6
  33.22 -.000241  -5.88 -721.6
  33.24 -.000384  -9.35 -378.7
  33.25 -.000541 -13.19 -208.4
  33.26 -.000271  -6.60 -108.9
  33.27 -.000461 -11.23  -82.4
  33.28 -.000162  -3.95  -31.3
  33.29 -.000299  -7.28  -24.0
  33.30 -.000465 -11.33  -12.7
  33.31 -.000128  -3.12   14.6
  33.32 0.006019 146.80  495.9
  33.34 0.010813 263.81 1278.2
  33.35 0.012923 315.33 2043.0
  33.36 0.013726 334.95 2702.4
  33.37 0.014568 355.51 3218.3
  33.38 0.014544 354.93 3508.9
  33.39 0.014934 364.46 3642.9
  33.40 0.014827 361.85 3538.7
  33.41 0.014659 357.74 3234.8
  33.42 0.014907 363.81 2730.1
  33.44 0.014585 355.92 1972.8
  33.45 0.014905 363.75 1060.1
  33.46 0.014731 359.50  482.4
  33.47 0.014522 354.40  202.8
  33.48 0.014419 351.87   55.3
  33.49 0.014161 345.58  -59.9
  33.50 0.014438 352.33  -83.2
  33.51 0.014181 346.06 -126.6
  33.53 0.014416 351.81 -111.3
  33.54 0.014241 347.53 -112.0
  33.55 0.008625 210.41 -552.3
  33.56 0.003647  88.95 %-1268.5
  33.57 0.001000  24.37 %-2060.1
  33.58 0.000177   4.32 %-2695.7
  33.59 -.000663 -16.17 %-3205.7
  33.60 -.000604 -14.73 %-3514.7
  33.62 -.000994 -24.23 %-3651.4
  33.63 -.001089 -26.56 %-3603.3
  33.64 -.001135 -27.68 %-3320.1
  33.65 -.001412 -34.43 %-2863.7
  33.66 -.001201 -29.29 %-2151.4
  33.67 -.001505 -36.70 %-1260.0
  33.68 -.001187 -28.93 -634.8
