Datos generados por TERE.BAS el 06-11-2007
 t[min] T[§C] V[§C/min]
  47.50 0.006076 148.20 -602.7
  47.51 0.000569  13.88 %-1538.7
  47.52 -.002103 -51.26 %-2489.4
  47.53 -.003368 -82.11 %-3307.6
  47.54 -.003966 -96.70 %-3928.8
  47.55 -.004267 %-104.03 %-4321.9
  47.56 -.004411 %-107.53 %-4467.8
  47.58 -.004449 %-108.45 %-4352.0
  47.59 -.004474 %-109.08 %-3977.3
  47.60 -.004512 %-109.99 %-3345.6
  47.61 -.004520 %-110.20 %-2454.9
  47.62 -.004554 %-111.03 %-1305.4
  47.63 -.004571 %-111.43 -629.5
  47.64 -.004606 %-112.28 -308.0
  47.65 -.004602 %-112.20 -156.8
  47.67 -.004606 %-112.30  -85.8
  47.68 -.004609 %-112.37  -52.2
  47.69 -.004590 %-111.90  -35.4
  47.70 -.004585 %-111.78  -26.8
  47.71 -.004583 %-111.74  -19.1
  47.72 -.003943 -96.12   37.5
  47.73 0.005293 129.08  793.5
  47.74 0.009856 240.44 1762.8
  47.75 0.012057 294.20 2697.5
  47.77 0.013102 319.70 3478.8
  47.78 0.013646 332.99 4051.5
  47.79 0.013894 339.06 4388.4
  47.80 0.014038 342.58 4477.3
  47.81 0.014032 342.44 4304.6
  47.82 0.014075 343.48 3876.2
  47.83 0.014050 342.88 3185.2
  47.84 0.014111 344.37 2238.3
  47.86 0.014099 344.05 1087.1
  47.87 0.014161 345.57  527.7
  47.88 0.014133 344.88  257.0
  47.89 0.014187 346.21  131.0
  47.90 0.014149 345.29   67.3
  47.91 0.014189 346.26   41.5
  47.92 0.014151 345.34   27.9
  47.93 0.014194 346.38   27.0
  47.94 0.014230 347.25   26.2
  47.96 0.005699 139.00 -630.3
  47.97 0.000382   9.32 %-1580.8
  47.98 -.002162 -52.70 %-2530.0
  47.99 -.003377 -82.34 %-3346.2
  48.00 -.003976 -96.94 %-3958.3
  48.01 -.004267 %-104.04 %-4341.6
  48.02 -.004426 %-107.91 %-4474.7
  48.03 -.004471 %-108.99 %-4354.3
  48.04 -.004516 %-110.10 %-3973.2
  48.06 -.004493 %-109.54 %-3332.2
  48.07 -.004510 %-109.96 %-2427.7
  48.08 -.004516 %-110.10 %-1258.7
  48.09 -.004525 %-110.31 -604.4
  48.10 -.004491 %-109.50 -287.9
  48.11 -.004524 %-110.29 -136.9
  48.12 -.004528 %-110.39  -63.8
  48.13 -.004552 %-110.99  -30.8
  48.15 -.004515 %-110.08  -13.3
  48.16 -.004553 %-110.99   -9.7
  48.17 -.004552 %-110.97   -8.3
  48.18 -.003261 -79.51   89.3
  48.19 0.005791 141.25  867.7
  48.20 0.010092 246.21 1831.8
  48.21 0.012171 296.97 2751.2
  48.22 0.013185 321.74 3514.5
  48.24 0.013618 332.32 4066.5
  48.25 0.013862 338.26 4380.9
  48.26 0.013991 341.42 4447.7
  48.27 0.014070 343.35 4259.3
  48.28 0.014085 343.73 3814.9
  48.29 0.014130 344.83 3110.3
  48.30 0.014101 344.11 2142.2
  48.31 0.014140 345.06 1033.4
  48.33 0.014124 344.68  502.7
  48.34 0.014105 344.21  245.2
  48.35 0.014105 344.21  120.6
  48.36 0.014139 345.05   63.9
  48.37 0.014140 345.07   33.4
  48.38 0.014133 344.89   17.1
  48.39 0.014146 345.22    9.8
  48.40 0.014166 345.69    9.1
  48.41 0.005141 125.40 -686.4
  48.43 0.000167   4.06 %-1635.2
  48.44 -.002195 -53.51 %-2572.9
  48.45 -.003373 -82.24 %-3369.7
  48.46 -.003938 -96.00 %-3966.2
  48.47 -.004243 %-103.45 %-4335.3
  48.48 -.004380 %-106.79 %-4458.2
  48.49 -.004470 %-108.97 %-4326.2
  48.50 -.004506 %-109.84 %-3936.6
  48.52 -.004542 %-110.74 %-3289.7
  48.53 -.004602 %-112.19 %-2384.8
  48.54 -.004617 %-112.57 %-1217.0
  48.55 -.004607 %-112.32 -606.8
  48.56 -.004598 %-112.10 -311.8
  48.57 -.004592 %-111.94 -164.3
  48.58 -.004588 %-111.84  -90.1
  48.59 -.004604 %-112.23  -51.4
  48.60 -.004637 %-113.04  -33.7
  48.62 -.004640 %-113.13  -23.3
  48.63 -.004645 %-113.25  -17.7
  48.64 -.002664 -64.95  139.5
  48.65 0.006074 148.15  939.6
  48.66 0.010238 249.77 1906.3
  48.67 0.012260 299.13 2819.8
  48.68 0.013233 322.90 3573.0
  48.69 0.013673 333.65 4111.5
  48.71 0.013877 338.64 4410.6
  48.72 0.013945 340.30 4457.0
  48.73 0.014014 341.99 4247.9
  48.74 0.013988 341.34 3773.4
  48.75 0.013970 340.91 3036.6
  48.76 0.013957 340.58 2038.0
  48.77 0.013974 341.02  960.6
  48.78 0.013959 340.64  443.4
  48.79 0.014013 341.96  198.8
  48.81 0.014044 342.73   87.7
  48.82 0.014076 343.49   42.6
  48.83 0.014071 343.39   25.5
  48.84 0.014064 343.20   20.7
  48.85 0.014058 343.07   19.2
  48.86 0.013923 339.75   11.9
  48.87 0.004674 113.99 -708.6
  48.88 -.000136  -3.30 %-1670.2
  48.90 -.002477 -60.40 %-2615.8
  48.91 -.003610 -88.00 %-3416.8
  48.92 -.004137 %-100.86 %-4013.8
  48.93 -.004394 %-107.11 %-4372.4
  48.94 -.004524 %-110.29 %-4480.6
  48.95 -.004555 %-111.05 %-4328.7
  48.96 -.004619 %-112.61 %-3921.4
  48.97 -.004663 %-113.68 %-3256.7
  48.99 -.004673 %-113.91 %-2331.2
  49.00 -.004705 %-114.69 %-1158.5
  49.01 -.004662 %-113.65 -563.4
  49.02 -.004688 %-114.30 -277.0
  49.03 -.004668 %-113.80 -138.2
  49.04 -.004677 %-114.02  -72.4
  49.05 -.004662 %-113.65  -38.4
  49.06 -.004655 %-113.47  -19.8
  49.08 -.004678 %-114.05  -11.2
  49.09 -.004704 %-114.67   -5.2
  49.10 -.001804 -43.98  219.9
  49.11 0.006415 156.47 1033.9
  49.12 0.010348 252.47 1994.9
  49.13 0.012274 299.48 2891.2
  49.14 0.013183 321.68 3623.8
  49.15 0.013603 331.95 4136.8
  49.16 0.013815 337.13 4412.1
  49.18 0.013926 339.82 4436.5
  49.19 0.013943 340.26 4203.4
  49.20 0.013963 340.74 3712.2
  49.21 0.013959 340.64 2958.1
  49.22 0.013954 340.51 1940.6
  49.23 0.013949 340.40  925.1
  49.24 0.014035 342.51  443.0
  49.25 0.014023 342.19  211.1
  49.27 0.014057 343.04  105.6
  49.28 0.014017 342.06   54.8
  49.29 0.013993 341.48   28.7
  49.30 0.013981 341.18   15.6
  49.31 0.014009 341.87   12.3
  49.32 0.013186 321.77  -53.9
  49.33 0.003955  96.46 -818.3
  49.34 -.000535 -13.04 %-1788.4
  49.35 -.002689 -65.56 %-2721.7
  49.37 -.003759 -91.66 %-3504.9
  49.38 -.004281 %-104.36 %-4072.6
  49.39 -.004556 %-111.08 %-4406.4
  49.40 -.004731 %-115.33 %-4490.6
  49.41 -.004788 %-116.73 %-4319.9
  49.42 -.004832 %-117.80 %-3891.8
  49.43 -.004841 %-118.01 %-3202.0
  49.44 -.004880 %-118.96 %-2249.3
  49.46 -.004866 %-118.62 %-1106.3
  49.47 -.004887 %-119.13 -552.1
  49.48 -.004844 %-118.10 -279.1
  49.49 -.004841 %-118.01 -141.4
  49.50 -.004855 %-118.36  -72.0
  49.51 -.004877 %-118.90  -36.3
  49.52 -.004851 %-118.26  -15.3
  49.53 -.004862 %-118.52   -6.9
  49.54 -.004843 %-118.08   -0.5
  49.56 -.000998 -24.34  298.4
  49.57 0.006754 164.75 1139.2
  49.58 0.010391 253.51 2094.3
  49.59 0.012199 297.66 2976.3
  49.60 0.013046 318.34 3682.9
  49.61 0.013502 329.47 4177.7
  49.62 0.013729 335.03 4433.6
  49.63 0.013832 337.54 4436.4
  49.65 0.013863 338.31 4178.2
  49.66 0.013919 339.66 3664.4
  49.67 0.013949 340.40 2889.4
  49.68 0.013979 341.14 1855.2
  49.69 0.013942 340.22  904.2
  49.70 0.013952 340.48  449.8
  49.71 0.013904 339.31  221.7
  49.72 0.013930 339.94  110.9
  49.74 0.013961 340.69   55.4
  49.75 0.013951 340.46   27.8
  49.76 0.013988 341.34   17.4
  49.77 0.013972 340.96   11.6
  49.78 0.012133 296.05 -135.0
  49.79 0.003330  81.22 -929.9
  49.80 -.000826 -20.14 %-1893.4
  49.81 -.002821 -68.78 %-2800.9
  49.82 -.003813 -92.96 %-3553.0
  49.84 -.004311 %-105.11 %-4094.1
  49.85 -.004593 %-111.97 %-4405.6
  49.86 -.004702 %-114.63 %-4464.4
  49.87 -.004752 %-115.84 %-4263.6
  49.88 -.004791 %-116.80 %-3804.9
  49.89 -.004804 %-117.12 %-3081.6
  49.90 -.004838 %-117.94 %-2099.5
  49.91 -.004849 %-118.22 %-1022.5
  49.93 -.004842 %-118.03 -508.1
  49.94 -.004818 %-117.46 -255.5
  49.95 -.004829 %-117.74 -129.2
  49.96 -.004814 %-117.37  -63.8
  49.97 -.004801 %-117.04  -28.7
  49.98 -.004758 %-115.99   -8.9
  49.99 -.004789 %-116.76    0.8
  50.00 -.004778 %-116.47    8.1
  50.01 0.000043   1.06  382.8
  50.03 0.007300 178.07 1247.1
  50.04 0.010719 261.52 2202.2
  50.05 0.012390 302.31 3067.3
  50.06 0.013167 321.29 3751.9
  50.07 0.013607 332.04 4220.5
  50.08 0.013801 336.78 4445.4
  50.09 0.013910 339.44 4419.4
  50.10 0.013971 340.92 4137.3
  50.12 0.014014 341.99 3599.8
  50.13 0.013966 340.81 2793.2
  50.14 0.013950 340.43 1724.1
  50.15 0.013934 340.02  829.8
  50.16 0.013936 340.08  401.0
  50.17 0.013934 340.03  190.2
  50.18 0.013934 340.04   86.4
  50.19 0.013906 339.35   29.6
  50.21 0.013902 339.25    2.2
  50.22 0.013881 338.74  -13.3
  50.23 0.013953 340.49  -14.4
  50.24 0.011406 278.30 -206.8
  50.25 0.002999  73.13 %-1006.4
  50.26 -.000997 -24.32 %-1963.5
  50.27 -.002871 -69.99 %-2856.8
  50.28 -.003828 -93.34 %-3589.8
  50.30 -.004279 %-104.31 %-4108.7
  50.31 -.004505 %-109.84 %-4390.5
  50.32 -.004579 %-111.63 %-4419.8
  50.33 -.004630 %-112.87 %-4196.7
  50.34 -.004612 %-112.44 %-3713.2
  50.35 -.004677 %-114.03 %-2977.7
  50.36 -.004664 %-113.70 %-1974.9
  50.37 -.004678 %-114.05 -944.6
  50.38 -.004695 %-114.45 -455.3
  50.40 -.004702 %-114.63 -222.3
  50.41 -.004717 %-115.00 -108.8
  50.42 -.004764 %-116.15  -60.2
  50.43 -.004772 %-116.34  -40.0
  50.44 -.004763 %-116.12  -32.9
  50.45 -.004757 %-115.96  -28.3
  50.46 -.004724 %-115.17  -23.3
  50.47 0.000822  20.05  411.0
  50.49 0.007659 186.82 1289.5
  50.50 0.010890 265.68 2245.3
  50.51 0.012480 304.51 3104.8
  50.52 0.013268 323.75 3783.4
  50.53 0.013681 333.86 4242.0
  50.54 0.013873 338.54 4456.7
  50.55 0.013998 341.60 4416.8
  50.56 0.014019 342.10 4115.3
  50.57 0.014079 343.56 3556.2
  50.59 0.014063 343.17 2733.0
  50.60 0.014092 343.90 1651.7
  50.61 0.014051 342.90  808.0
  50.62 0.014026 342.27  398.9
  50.63 0.014027 342.31  194.6
  50.64 0.014070 343.35   94.4
  50.65 0.014079 343.58   44.4
  50.66 0.014107 344.27   22.8
  50.68 0.014100 344.09   12.1
  50.69 0.014029 342.34    4.2
  50.70 0.010762 262.58 -253.8
  50.71 0.002758  67.26 %-1076.8
  50.72 -.001042 -25.41 %-2035.1
  50.73 -.002928 -71.39 %-2924.3
  50.74 -.003792 -92.46 %-3645.6
  50.75 -.004236 %-103.27 %-4153.6
  50.76 -.004436 %-108.15 %-4421.4
  50.78 -.004553 %-111.01 %-4436.1
  50.79 -.004593 %-111.98 %-4192.4
  50.80 -.004663 %-113.68 %-3690.3
  50.81 -.004664 %-113.71 %-2926.4
  50.82 -.004721 %-115.09 %-1910.8
  50.83 -.004673 %-113.93 -926.5
  50.84 -.004670 %-113.85 -454.1
  50.85 -.004631 %-112.89 -220.3
  50.87 -.004692 %-114.40 -112.3
  50.88 -.004664 %-113.70  -56.1
  50.89 -.004698 %-114.54  -30.6
  50.90 -.004675 %-113.98  -15.1
  50.91 -.004703 %-114.66   -9.0
  50.92 -.004674 %-113.94   -2.3
  50.93 0.001443  35.18  469.6
  50.94 0.007973 194.49 1358.5
  50.96 0.011068 270.03 2303.8
  50.97 0.012552 306.27 3146.8
  50.98 0.013355 325.89 3811.0
  50.99 0.013686 333.96 4252.1
  51.00 0.013904 339.30 4448.2
  51.01 0.013952 340.48 4390.5
  51.02 0.014048 342.81 4076.5
  51.03 0.014010 341.89 3499.5
  51.04 0.014038 342.57 2660.6
  51.06 0.014025 342.26 1561.3
  51.07 0.014017 342.05  755.5
  51.08 0.013998 341.61  366.1
  51.09 0.013996 341.55  173.8
  51.10 0.014009 341.86   76.5
  51.11 0.014051 342.89   35.2
  51.12 0.014063 343.17   15.1
  51.13 0.014066 343.25    9.9
  51.15 0.014072 343.41    7.3
  51.16 0.009979 243.45 -303.5
  51.17 0.002376  57.94 %-1145.9
  51.18 -.001249 -30.45 %-2101.6
  51.19 -.003019 -73.60 %-2980.7
  51.20 -.003884 -94.68 %-3688.7
  51.21 -.004342 %-105.85 %-4183.1
  51.22 -.004495 %-109.58 %-4432.8
  51.23 -.004601 %-112.17 %-4430.9
  51.25 -.004612 %-112.43 %-4165.6
  51.26 -.004658 %-113.57 %-3641.8
  51.27 -.004625 %-112.74 %-2853.1
  51.28 -.004687 %-114.26 %-1807.2
  51.29 -.004655 %-113.49 -869.0
  51.30 -.004708 %-114.78 -421.6
  51.31 -.004713 %-114.91 -205.0
  51.32 -.004706 %-114.73 -100.3
  51.34 -.004725 %-115.18  -52.0
  51.35 -.004721 %-115.10  -33.2
  51.36 -.004720 %-115.07  -23.0
  51.37 -.004731 %-115.33  -20.2
  51.38 -.004743 %-115.63  -17.4
  51.39 0.001799  43.88  486.0
  51.40 0.008053 196.43 1383.4
  51.41 0.011047 269.53 2328.3
  51.42 0.012556 306.38 3172.3
  51.44 0.013223 322.66 3822.0
  51.45 0.013559 330.88 4246.3
  51.46 0.013753 335.61 4430.6
  51.47 0.013885 338.85 4365.2
  51.48 0.013974 341.00 4046.5
  51.49 0.014013 341.97 3469.5
  51.50 0.014030 342.37 2630.7
  51.51 0.014023 342.20 1527.7
  51.53 0.013995 341.53  754.7
  51.54 0.013972 340.97  377.8
  51.55 0.014020 342.14  194.2
  51.56 0.014030 342.37  107.0
  51.57 0.014034 342.47   60.1
  51.58 0.014012 341.94   30.9
  51.59 0.014014 341.98   13.1
  51.60 0.014010 341.90    3.4
  51.62 0.009346 227.99 -359.2
  51.63 0.002023  49.32 %-1216.9
  51.64 -.001447 -35.27 %-2172.1
  51.65 -.003137 -76.47 %-3041.3
  51.66 -.003923 -95.65 %-3733.4
  51.67 -.004276 %-104.24 %-4204.0
  51.68 -.004487 %-109.38 %-4431.2
  51.69 -.004611 %-112.42 %-4408.2
  51.71 -.004673 %-113.91 %-4128.7
  51.72 -.004688 %-114.29 %-3590.7
  51.73 -.004677 %-114.02 %-2790.1
  51.74 -.004687 %-114.28 %-1729.1
  51.75 -.004698 %-114.54 -831.9
  51.76 -.004662 %-113.66 -401.5
  51.77 -.004686 %-114.25 -194.8
  51.78 -.004707 %-114.75  -97.9
  51.79 -.004774 %-116.38  -55.7
  51.81 -.004838 %-117.94  -38.6
  51.82 -.004861 %-118.51  -34.6
  51.83 -.004903 %-119.53  -39.8
  51.84 -.004873 %-118.79  -44.3
  51.85 0.002342  57.11  507.5
  51.86 0.008321 202.99 1422.0
  51.87 0.011151 272.07 2371.6
  51.88 0.012566 306.62 3207.7
  51.89 0.013239 323.04 3857.4
  51.91 0.013570 331.15 4280.0
  51.92 0.013723 334.88 4457.2
  51.93 0.013812 337.05 4377.2
  51.94 0.013866 338.38 4035.6
  51.95 0.013874 338.57 3430.9
  51.96 0.013881 338.73 2560.8
  51.97 0.013913 339.52 1433.1
  51.98 0.013933 340.00  699.7
  52.00 0.013886 338.86  344.3
  52.01 0.013895 339.09  169.1
  52.02 0.013857 338.14   81.3
  52.03 0.013874 338.56   38.0
  52.04 0.013854 338.08   14.5
  52.05 0.013848 337.93    0.5
  52.06 0.013843 337.81   -7.7
  52.07 0.008353 203.76 -434.0
  52.08 0.001485  36.20 %-1310.9
  52.10 -.001755 -42.79 %-2263.0
  52.11 -.003315 -80.82 %-3113.3
  52.12 -.004081 -99.49 %-3779.6
  52.13 -.004469 %-108.96 %-4228.0
  52.14 -.004633 %-112.96 %-4431.4
  52.15 -.004765 %-116.18 %-4389.2
  52.16 -.004801 %-117.04 %-4087.8
  52.17 -.004876 %-118.87 %-3532.6
  52.19 -.004883 %-119.03 %-2716.4
  52.20 -.004908 %-119.65 %-1640.6
  52.21 -.004878 %-118.92 -799.9
  52.22 -.004902 %-119.50 -400.5
  52.23 -.004875 %-118.85 -204.1
  52.24 -.004944 %-120.52 -111.2
  52.25 -.004946 %-120.59  -65.3
  52.26 -.004999 %-121.86  -46.6
  52.28 -.004948 %-120.62  -31.5
  52.29 -.004966 %-121.07  -25.5
  52.30 -.004940 %-120.44  -17.8
  52.31 0.002726  66.47  574.5
  52.32 0.008453 206.19 1500.5
  52.33 0.011177 272.71 2447.6
  52.34 0.012498 304.95 3274.0
  52.35 0.013132 320.44 3904.1
  52.36 0.013446 328.11 4308.5
  52.38 0.013620 332.36 4463.8
  52.39 0.013705 334.45 4365.7
  52.40 0.013797 336.67 4009.0
  52.41 0.013840 337.73 3397.3
  52.42 0.013899 339.17 2525.7
  52.43 0.013883 338.78 1391.3
  52.44 0.013884 338.81  690.2
  52.45 0.013892 338.99  354.4
  52.47 0.013946 340.33  194.5
  52.48 0.014009 341.85  120.9
  52.49 0.013980 341.17   81.6
  52.50 0.013988 341.35   59.7
  52.51 0.014004 341.74   47.2
  52.52 0.014012 341.94   37.7
  52.53 0.007917 193.12 -437.1
  52.54 0.001350  32.91 %-1330.9
  52.55 -.001792 -43.69 %-2286.1
  52.57 -.003284 -80.07 %-3138.0
  52.58 -.003991 -97.30 %-3803.9
  52.59 -.004362 %-106.34 %-4247.6
  52.60 -.004605 %-112.28 %-4449.7
  52.61 -.004694 %-114.43 %-4393.3
  52.62 -.004751 %-115.82 %-4082.3
  52.63 -.004774 %-116.39 %-3510.3
  52.64 -.004798 %-116.96 %-2676.2
  52.66 -.004806 %-117.16 %-1578.9
  52.67 -.004851 %-118.27 -776.6
  52.68 -.004881 %-118.99 -395.1
  52.69 -.004887 %-119.15 -212.5
  52.70 -.004868 %-118.67 -120.8
  52.71 -.004846 %-118.14  -69.4
  52.72 -.004889 %-119.20  -43.1
  52.73 -.004866 %-118.62  -29.8
  52.74 -.004872 %-118.78  -21.4
  52.76 -.004821 %-117.52  -11.7
  52.77 0.003415  83.29  630.2
  52.78 0.008818 215.10 1571.2
  52.79 0.011377 277.58 2518.1
  52.80 0.012680 309.40 3334.8
  52.81 0.013235 322.94 3946.4
  52.82 0.013568 331.10 4329.6
  52.83 0.013727 334.98 4468.7
  52.85 0.013826 337.38 4357.2
  52.86 0.013890 338.96 3985.5
  52.87 0.013903 339.28 3354.3
  52.88 0.013893 339.03 2459.1
  52.89 0.013896 339.10 1306.3
  52.90 0.013895 339.08  640.1
  52.91 0.013875 338.58  316.9
  52.92 0.013918 339.63  159.1
  52.94 0.013875 338.59   81.1
  52.95 0.013920 339.69   40.2
  52.96 0.013937 340.12   21.5
  52.97 0.013958 340.62   13.7
  52.98 0.013923 339.77    8.9
  52.99 0.007333 178.86 -498.8
  53.00 0.001049  25.57 %-1397.0
  53.01 -.001942 -47.35 %-2346.3
  53.03 -.003340 -81.44 %-3181.2
  53.04 -.004059 -98.96 %-3830.3
  53.05 -.004381 %-106.81 %-4254.8
  53.06 -.004572 %-111.46 %-4434.8
  53.07 -.004632 %-112.93 %-4364.5
  53.08 -.004673 %-113.93 %-4034.4
  53.09 -.004702 %-114.62 %-3444.7
  53.10 -.004698 %-114.54 %-2592.2
  53.11 -.004755 %-115.93 %-1486.2
  53.12 -.004776 %-116.44 -720.3
  53.14 -.004853 %-118.31 -362.3
  53.15 -.004870 %-118.74 -194.9
  53.16 -.004924 %-120.05 -117.7
  53.17 -.004948 %-120.62  -85.6
  53.18 -.004889 %-119.20  -65.8
  53.19 -.004905 %-119.58  -57.5
  53.20 -.004911 %-119.72  -50.4
  53.21 -.004963 %-121.00  -47.1
  53.23 0.003762  91.74  628.5
  53.24 0.008979 219.05 1587.7
  53.25 0.011455 279.49 2541.0
  53.26 0.012647 308.61 3357.4
  53.27 0.013227 322.77 3967.9
  53.28 0.013549 330.63 4348.6
  53.29 0.013675 333.71 4476.4
  53.30 0.013810 336.99 4352.3
  53.32 0.013847 337.90 3973.9
  53.33 0.013925 339.81 3338.0
  53.34 0.013913 339.53 2437.3
  53.35 0.013927 339.85 1269.5
  53.36 0.013882 338.76  627.0
  53.37 0.013905 339.33  319.1
  53.38 0.013851 338.00  163.3
